post_id,anomaly_type
xhu047z0kzvh,Negative Likes
7hac7vubh3tr,Negative Likes
uifaf8az2ckw,Negative Likes
a8e8pl0sit0u,Negative Likes
4fgbp1fc2w0z,Negative Likes
cdzjohi81vno,Negative Likes
2uy1tc8j00x6,Negative Likes
otms6wlnciey,Negative Likes
wuafujqul59e,Negative Likes
gugw4ni537sa,Negative Likes
hfijnlyl8njw,Negative Likes
vq843cx6zwr7,Negative Likes
5rhbmpqgbf2o,Negative Likes
ytbs1twoz6i6,Negative Likes
ktfy4e4o0pnd,Negative Likes
5x0112k3giqp,Negative Likes
w78xot0njfcu,Negative Likes
w6z89zvz84av,Negative Likes
sux46ojbw0gj,Negative Likes
rtqktcmzwizo,Negative Likes
owpv6rtorgwo,Negative Likes
mbg98gjnrp3w,Negative Likes
7m3mfwpn0tn1,Negative Likes
0riljeqdz9qq,Negative Likes
tpy9n9qb58ry,Negative Likes
6d7veh0ox4yt,Negative Likes
5qm8ij7od25e,Negative Likes
mtpfiec3whp4,Negative Likes
xcyu5furnsjk,Negative Likes
emxjfoehu3um,Negative Likes
q0ehux8whokc,Negative Likes
12561oyrxtl0,Negative Likes
ktl4b0gf8tae,Negative Likes
o9w3jwf78z2h,Negative Likes
5wqzap4mtbun,Negative Likes
w9y6lympejec,Negative Likes
9dqjr0y6nsc6,Negative Likes
cihee1fuwpux,Negative Likes
p3vja2e6kwyp,Negative Likes
8dpo23b3mwud,Negative Likes
8ixciat40jh4,Negative Likes
1x2b6lknzotk,Negative Likes
8ctwbe9d5ufn,Negative Likes
bd10cglbe6aj,Negative Likes
vhcvt1a8k9jl,Negative Likes
4rv7kdplp1q6,Negative Likes
lr6sili1xrx0,Negative Likes
q0ehux8whokc,Negative Likes
17622026wuqi,Negative Likes
bu5hj3a4ir50,Negative Likes
3gu6k65llqdw,Negative Likes
zw67f9gyrcys,Negative Likes
xas8sm2k46y0,Negative Likes
8z2u8cvirdyv,Negative Likes
ytohojy7b1kt,Negative Likes
gjtl28wljxhw,Negative Likes
u1nc5r9vwoup,Negative Likes
l94kjj8ow565,Negative Likes
6d7veh0ox4yt,Negative Likes
khxcez8g6mpj,Negative Likes
ae40vtfvawtf,Negative Likes
80rfm8lcs5rz,Negative Likes
849vopmpaov5,Negative Likes
c1vnlzi5cdtt,Negative Likes
qm9wgw52fkd4,Negative Likes
w7b5096r3h4i,Negative Likes
d22uyz5hj34e,Negative Likes
jrgjy0n9odda,Negative Likes
4fgbp1fc2w0z,Negative Likes
oy1f3q51w8h4,Negative Likes
ts7pkueldr09,Negative Likes
9ysiyyetl6t5,Negative Likes
grkl4pz4oj0g,Negative Likes
u3ekjclc911c,Negative Likes
3uinp5pk7uj4,Negative Likes
ar8qvasrk8fj,Negative Likes
aqmidpx4yzpv,Negative Likes
znirsnel8kl2,Negative Likes
ohcz0vdwpygp,Negative Likes
leyorq9nm2t7,Negative Likes
zw75s3jinjyz,Negative Likes
0kwvoi6utfww,Negative Likes
ir3dueelpa4e,Negative Likes
bhyo6piijqt9,Negative Likes
44iuiadqj772,Negative Likes
d6xvuieb8aki,Negative Likes
12qfrxnjjrjw,Negative Likes
ds19fffsej29,Negative Likes
95tlcn4xx75o,Negative Likes
c50mpwkca20z,Negative Likes
za15cix3w20d,Negative Likes
2crzf0g83v8u,Negative Likes
c6fag8dxlkdh,Negative Likes
buu5b0zn37yr,Negative Likes
4ywo22lvts0v,Negative Likes
gd6bvwbbzl8i,Negative Likes
3itita1fbq1e,Negative Likes
4lfws6ketf5m,Negative Likes
p7a9obhyxpm5,Negative Likes
fgbu042vgzfu,Negative Likes
jsf04sbw8ako,Negative Likes
40t13oevo5bq,Negative Likes
g0vzzqkm86ko,Negative Likes
edmq7f9igx8e,Negative Likes
jugyu1trdqdh,Negative Likes
qf2t4wem477c,Negative Likes
goemymglfvl4,Negative Likes
a1he7e42vhlx,Negative Likes
8ow260vlruxg,Negative Likes
d2smtpl7ios3,Negative Likes
uz3eognr1uum,Negative Likes
3p4rpvpsp5xu,Negative Likes
4ukwgbsjvq6k,Negative Likes
7c24yjbjjufi,Negative Likes
53nsnrfvz7ne,Negative Likes
5cbvl6pktz1n,Negative Likes
3mbn15jw44pn,Negative Likes
pry53goeaeq0,Negative Likes
ql3p7w1bvpfh,Negative Likes
gugw4ni537sa,Negative Likes
rkpapykac0iy,Negative Likes
w81fwt353mv7,Negative Likes
cjfhwl15mhjy,Negative Likes
mwed5xt1leo6,Negative Likes
d59wgj8snng1,Negative Likes
tzddmg5idg0s,Negative Likes
ny23slql4l4x,Negative Likes
38tm1xfxxsdi,Negative Likes
or2b2nvk2rni,Negative Likes
6h887kmr61el,Negative Likes
aa25f5snehs8,Negative Likes
yymnj22qz6sa,Negative Likes
kzvhefmp1kwo,Negative Likes
bvgb3plfwkm7,Negative Likes
cuxxryskbc66,Negative Likes
ftfs01qbgyjc,Negative Likes
atarahr54s70,Negative Likes
26u0g2fea4nk,Negative Likes
q9auwyl8ljnk,Negative Likes
0cd8ztjdq57w,Negative Likes
0qr2xa70a6vt,Negative Likes
75zc6allhfpj,Negative Likes
n7ojiicpwqha,Negative Likes
rp1jojqeoxz8,Negative Likes
pzrovb3e46fr,Negative Likes
2kkhmi0envie,Negative Likes
kcyujtwmmhkc,Negative Likes
3bkbxn593aog,Negative Likes
6zs7xd5o16y7,Negative Likes
h8sy73gqilhs,Negative Likes
yi5fbzo9xgkq,Negative Likes
k21r07ypw81e,Negative Likes
y2gjzqbg3fyy,Negative Likes
24g3jd009ne2,Negative Likes
36t6ahu4vs4a,Negative Likes
30wk451w0l0o,Negative Likes
y4ydd9xahm2d,Negative Likes
4fgbp1fc2w0z,Negative Likes
xlyjobgt7mjk,Negative Likes
jewv3ht34wja,Negative Likes
s76f0tjjjt43,Negative Likes
24iwc5pnpj7d,Negative Likes
005g54tmt26m,Negative Likes
ns0kg9mbioje,Negative Likes
lrnf228elqv1,Negative Likes
tv8ezyignd1w,Negative Likes
r74dq4yo7gdb,Negative Likes
tqwl2x39bzhr,Negative Likes
ipvg26xgmta8,Negative Likes
a56mnn8p09kx,Negative Likes
0xp29cj808fi,Negative Likes
xp6itkkrv5c5,Negative Likes
9hl69mgfxgrb,Negative Likes
sc4pd20sqc7x,Negative Likes
4akbppom5doj,Negative Likes
bm5pv0s8oavu,Negative Likes
9gmpa26l7qep,Negative Likes
6eo74qvbg1fx,Negative Likes
9dlp6yk1t3dx,Negative Likes
o3w19le8tlhz,Negative Likes
hpmtxhgbv298,Negative Likes
aqo71lcd223g,Negative Likes
0ddspsnkvyc4,Negative Likes
smu6hm81xrb7,Negative Likes
dd8ot0znixom,Negative Likes
xsvqq9r42zv9,Negative Likes
bq5ym68aak27,Negative Likes
4ww0xfpx8y6f,Negative Likes
7xd1hmbf4lr4,Negative Likes
r6fepo2m5grx,Negative Likes
o2h1vja0ddn0,Negative Likes
d892dy0j1uun,Negative Likes
d32cw4vhvibn,Negative Likes
6eo74qvbg1fx,Negative Likes
dhfi0jpqz3zt,Negative Likes
6r6ym8ze0hfy,Negative Likes
mzz8pjdhynbb,Negative Likes
sco0i0xtsyki,Negative Likes
rpvl0q429ho3,Negative Likes
6zd0wwkpkq3z,Negative Likes
vgm4z1fn4wdi,Negative Likes
2vhey2f174z3,Negative Likes
t3feqp30rljj,Negative Likes
3ie6d1won5t5,Negative Likes
lka8d3gntgx5,Negative Likes
beokpdad5uxf,Negative Likes
3wxvnbb1v9sb,Negative Likes
bu5hj3a4ir50,Negative Likes
nna4racw8lzg,Negative Likes
gitajudcliy6,Negative Likes
h8t81lqsppbh,Negative Likes
wc1kjbol4vcf,Negative Likes
oz6xlmhhao2j,Negative Likes
k1skw5s2altv,Negative Likes
a5hlsqdtmcmm,Negative Likes
cwjrpi1t3jtw,Negative Likes
nun2k212jb2o,Negative Likes
cfrwo4x99q44,Negative Likes
ytnxpl7zib7g,Negative Likes
o9aqvldnqzob,Negative Likes
y9fh1sgods3k,Negative Likes
sh66h44eoyb6,Negative Likes
meq0v2dhd4vh,Negative Likes
2ejjgiczwy8e,Negative Likes
fx2t6xrjy0n4,Negative Likes
kz2aqb3fngr5,Negative Likes
o1b3mhxchqgt,Negative Likes
wibhgbg5ygi5,Negative Likes
we7js1k9xi5m,Negative Likes
5hdgp2o3h0s1,Negative Likes
mz4ztxgcqdfw,Negative Likes
pjptmxmhled2,Negative Likes
2p5hgml7or7a,Negative Likes
c0qb9ebhywcn,Negative Likes
trzcetk2u5ez,Negative Likes
2a1annwyhg3d,Negative Likes
jqppakrpyvgd,Negative Likes
7xio7gisg5a9,Negative Likes
8r3d5fblpozt,Negative Likes
2y9pwqv16cq8,Negative Likes
ljl2clpphco2,Negative Likes
ftfzpjhvbdvv,Negative Likes
lsr5m9su517a,Negative Likes
gmmc3qke481d,Negative Likes
vufbp00johcv,Negative Likes
pyr2pgnn4mx2,Negative Likes
67s0nnjxgggd,Negative Likes
xqfbmjzb0pqy,Negative Likes
1l14l3mjtn3d,Negative Likes
wz5nnohivp9v,Negative Likes
xffacm1gxirs,Negative Likes
z1gl7tkm6vgs,Negative Likes
qmsrfyy5qh6s,Negative Likes
sux46ojbw0gj,Negative Likes
ouac5rzth8ry,Negative Likes
825hiz7xy8c1,Negative Likes
wj2yyihjwio9,Negative Likes
rfbuxqvrh81u,Negative Likes
uc64yn5uekll,Negative Likes
fqk6dqmwi48l,Negative Likes
stszlyzihooz,Negative Likes
vtd917vsfpda,Negative Likes
x7q1or5v6vme,Negative Likes
g8vzvmkwl1s6,Negative Likes
eg5rl49a6ii0,Negative Likes
z68q9yc6umat,Negative Likes
r9ivgigkeu94,Negative Likes
uym2v1bq3rk9,Negative Likes
soe3fjwe0rxl,Negative Likes
wv0dpgpktiwl,Negative Likes
ge1g8m9cw7gl,Negative Likes
j6snpny5b4vz,Negative Likes
bnqoe1y1bozs,Negative Likes
70lu6ironuv0,Negative Likes
f44pz3izjncg,Negative Likes
a51qeksur6n2,Negative Likes
63onvavf905t,Negative Likes
9czuqwm8d17n,Negative Likes
bc05cpfbbwf4,Negative Likes
01kgwhi645er,Negative Likes
xsowxghh70d1,Negative Likes
438yljra6goh,Negative Likes
gs3hfdnx7idy,Negative Likes
43ruc6owfshg,Negative Likes
8cr6cpourqu7,Negative Likes
1931bzbnbkdd,Negative Likes
rjt4mwl5bj49,Negative Likes
